query,intent
레모네이드 인터넷으로 주문할수 있나요,2
레모네이드 주문하게 전화번호 줘,2
레모네이드 주문하려고하는데 어디 전화하면되죠,2
레모네이드 주문하고싶어요,2
레모네이드 진료 주문 방법,2
레모네이드 주문하는데 오늘 가도 되나요,2
레모네이드 지금 음식 받을수 있나요,2
레모네이드 주문할수 있나요,2
레모네이드 주문하고 싶어요,2
레모네이드 주문 카톡으로 진행할께요,2
레모네이드 음식 주문 톡으로도 가능할지?,2
레모네이드 음식 카톡으로도 주문 되나요?,2
레모네이드 메뉴 카톡으로도 주문 되나요?,2
레모네이드 음식 주문 가능한가요,2
레모네이드 메뉴 주문 가능한가요,2
레모네이드 주문하고싶은데 진행을 어떻게 하면 되나요,2
레모네이드 방문이나 전화로 주문가능합니까?,2
레모네이드 주문 오케?,2
레모네이드 여기서 주문 가능,2
레모네이드 주문 변경 가능할까?,2
레모네이드 꼭 주문하고싶습니다,2
레모네이드 주문 오케이?,2
레모네이드 주문 하고 싶습니다,2
레모네이드 주문 가능,2
레모네이드 주문 해줘,2
레모네이드 메뉴 주문 해줘,2
레모네이드 음식 주문 해줘,2
레모네이드 주문 정보,2
레모네이드 주문 어디서 하죠?,2
레모네이드 온라인 주문 가능한가요?,2
레모네이드 주문ㄱㄱ,2
레모네이드 주문 하고 싶어요,2
레모네이드 주문하고파요,2
레모네이드 오전에 주문 원합니다,2
레모네이드 오후로 주문 가능함?,2
레모네이드 시키고 싶어요,2
레모네이드 시킬거야,2
레모네이드 메뉴 선택,2
레모네이드 음식 선택,2
레모네이드 선택,2
레모네이드 점심시간에 주문 가능합니까?,2
레모네이드 식사시간에 주문 해도 되요?,2
레모네이드 식사시간에 주문 가능?,2
레모네이드 점심시간에 주문 가능?,2
레모네이드 점심시간에 주문 할께요,2
레모네이드 저녁시간에 주문하고싶어요,2
레모네이드 평일 주문,2
레모네이드 주말주문하고싶어요,2
레모네이드 주말주문가능해요?,2
레모네이드 지금 주문 가능?,2
레모네이드 주문 콜?,2
레모네이드 당일 주문 콜?,2
레모네이드 담주 주문 콜?,2
레모네이드 담달 주문 콜?,2
레모네이드 내일 주문 콜?,2
레모네이드 내일 주문 가능?,2
레모네이드 내일 주문하고싶어요,2
레모네이드 담주 주문 할께요,2
레모네이드 담주 주문 할게요,2
레모네이드 지금 주문 할게요,2
레모네이드 주중 주문 원합니다,2
레모네이드 주문 바로 잡아주세요,2
레모네이드 방문 주문,2
레모네이드 바로 주문하고싶어,2
레모네이드 바로 주문할게,2
레모네이드 주문 가능할지,2
레모네이드 바로 주문 가능할지,2
레모네이드 주문 진행 할꼐요,2
레모네이드 주문 진행 할게요,2
레모네이드 지금바로 주문,2
레모네이드 주문 바로 할래요,2
레모네이드 오늘 주문하고싶어요,2
레모네이드 오늘주문가능한가요?,2
레모네이드 주문,2
레모네이드 주문할래,2
레모네이드 주문 할래,2
레몬수 ﻿주문 하고싶어요,2
레몬수 먹고싶어요,2
레몬수 하고싶어요,2
레몬수 원해요,2
레몬수 어떻게 해야 되요?,2
레몬수 어떻게 해야 돼,2
레몬수 하고 싶은데,2
레몬수 알려줘,2
레몬수 가르쳐줘,2
레몬수 하고 싶다,2
레몬수 하고 싶은데,2
레몬수 할게요,2
레몬수 도와줘,2
레몬수 할께요,2
레몬수 도와주세요,2
레몬수 할 수 있나요?,2
레몬수 가능 한가요,2
레몬수 문의드려요,2
레몬수 당일 가능한가요,2
레몬수 해주세요,2
레몬수 하려구요,2
레몬수 되었나요,2
레몬수 되나요,2
레몬수 할수 있을까요?,2
레몬수 싶어요,2
레몬수 언제 가능,2
레몬수 언제가능할까요,2
레몬수 한가요?,2
레몬수 어떻게 하나요,2
레몬수 어떻게 되나요,2
레몬수 어떻게 하나요,2
레몬수 하는법,2
레몬수 할래,2
레몬수 해줘,2
레몬수 확인,2
레몬수 해야 합니다,2
레몬수 가능할까요,2
레몬수 몇시부터 가능한가요,2
레몬수 다음주 주문,2
레몬수 당일 주문,2
레몬수 모레주문,2
레몬수 내일 주문 하고 싶습니다.,2
레몬수 내일 오후4시30분에 진료받으러 가겠습니다. 주문 부탁드립니다,2
레몬수 내일주문 가능한가요?,2
레몬수 내일주문하고싶어요,2
레몬수 사랑니 발치 주문,2
레몬수 여기서 치료주문이 되나요?,2
레몬수 오늘 주문 가능한가요?,2
레몬수 토요일주문,2
레몬수 받고싶은데 주문 어떻게 하나요,2
레몬수 하려고 하는데 주문 진행도와주세요,2
레몬수 신청 어떻게 하나요,2
레몬수 주문상담하고싶어요,2
레몬수 1월17일 주문이요,2
레몬수 통합주문,2
레몬수 어떻게 주문해야되지요?,2
레몬수 주문은 어떻게 해요?,2
레몬수 사전주문가능한가요?,2
레몬수 미리 주문할수있나요?,2
레몬수 미리 주문가능할까요?,2
레몬수 주문해주세요,2
레몬수 주문하고싶어요,2
레몬수 주문하고싶어요,2
레몬수 주문 하는법 알려주세요,2
레몬수 주문 잡고 싶은데요,2
레몬수 주문 가능 여부,2
레몬수 주문 가능한가요,2
레몬수 주문 관련 문의드립니다,2
레몬수 주문 하까 마까?,2
레몬수 주문하까?,2
레몬수 주문 관련 문의하고 싶어요,2
레몬수 음식 주문하고싶어요,2
레몬수 주문문의요,2
레몬수 인터넷으로 주문할수 잇나요,2
레몬수 최대한 빨리 주문할수 있는 방법이 있나요,2
레몬수 주문빨리하고싶어요!,2
레몬수 주문접수받아줘,2
레몬수 주문가능한 수단 다 가르쳐줘,2
레몬수 메뉴 주문해주세요,2
레몬수 인터넷으로 주문할수 있나요,2
레몬수 주문하게 전화번호 줘,2
레몬수 주문하려고하는데 어디 전화하면되죠,2
레몬수 주문하고싶어요,2
레몬수 진료 주문 방법,2
레몬수 주문하는데 오늘 가도 되나요,2
레몬수 지금 음식 받을수 있나요,2
레몬수 주문할수 있나요,2
레몬수 주문하고 싶어요,2
레몬수 주문 카톡으로 진행할께요,2
레몬수 음식 주문 톡으로도 가능할지?,2
레몬수 음식 카톡으로도 주문 되나요?,2
레몬수 메뉴 카톡으로도 주문 되나요?,2
레몬수 음식 주문 가능한가요,2
레몬수 메뉴 주문 가능한가요,2
레몬수 주문하고싶은데 진행을 어떻게 하면 되나요,2
레몬수 방문이나 전화로 주문가능합니까?,2
레몬수 주문 오케?,2
레몬수 여기서 주문 가능,2
레몬수 주문 변경 가능할까?,2
레몬수 꼭 주문하고싶습니다,2
레몬수 주문 오케이?,2
레몬수 주문 하고 싶습니다,2
레몬수 주문 가능,2
레몬수 주문 해줘,2
레몬수 메뉴 주문 해줘,2
레몬수 음식 주문 해줘,2
레몬수 주문 정보,2
레몬수 주문 어디서 하죠?,2
레몬수 온라인 주문 가능한가요?,2
레몬수 주문ㄱㄱ,2
레몬수 주문 하고 싶어요,2
레몬수 주문하고파요,2
레몬수 오전에 주문 원합니다,2
레몬수 오후로 주문 가능함?,2
레몬수 시키고 싶어요,2
레몬수 시킬거야,2
레몬수 메뉴 선택,2
레몬수 음식 선택,2
레몬수 선택,2
레몬수 점심시간에 주문 가능합니까?,2
레몬수 식사시간에 주문 해도 되요?,2
레몬수 식사시간에 주문 가능?,2
레몬수 점심시간에 주문 가능?,2
레몬수 점심시간에 주문 할께요,2
레몬수 저녁시간에 주문하고싶어요,2
레몬수 평일 주문,2
레몬수 주말주문하고싶어요,2
레몬수 주말주문가능해요?,2
레몬수 지금 주문 가능?,2
레몬수 주문 콜?,2
레몬수 당일 주문 콜?,2
레몬수 담주 주문 콜?,2
레몬수 담달 주문 콜?,2
레몬수 내일 주문 콜?,2
레몬수 내일 주문 가능?,2
레몬수 내일 주문하고싶어요,2
레몬수 담주 주문 할께요,2
레몬수 담주 주문 할게요,2
레몬수 지금 주문 할게요,2
레몬수 주중 주문 원합니다,2
레몬수 주문 바로 잡아주세요,2
레몬수 방문 주문,2
레몬수 바로 주문하고싶어,2
레몬수 바로 주문할게,2
레몬수 주문 가능할지,2
레몬수 바로 주문 가능할지,2
레몬수 주문 진행 할꼐요,2
레몬수 주문 진행 할게요,2
레몬수 지금바로 주문,2
레몬수 주문 바로 할래요,2
레몬수 오늘 주문하고싶어요,2
레몬수 오늘주문가능한가요?,2
레몬수 주문,2
레몬수 주문할래,2
레몬수 주문 할래,2
마가린 ﻿주문 하고싶어요,2
마가린 먹고싶어요,2
마가린 하고싶어요,2
마가린 원해요,2
마가린 어떻게 해야 되요?,2
마가린 어떻게 해야 돼,2
마가린 하고 싶은데,2
마가린 알려줘,2
마가린 가르쳐줘,2
마가린 하고 싶다,2
마가린 하고 싶은데,2
마가린 할게요,2
마가린 도와줘,2
마가린 할께요,2
마가린 도와주세요,2
마가린 할 수 있나요?,2
마가린 가능 한가요,2
마가린 문의드려요,2
마가린 당일 가능한가요,2
마가린 해주세요,2
마가린 하려구요,2
마가린 되었나요,2
마가린 되나요,2
마가린 할수 있을까요?,2
마가린 싶어요,2
마가린 언제 가능,2
마가린 언제가능할까요,2
마가린 한가요?,2
마가린 어떻게 하나요,2
마가린 어떻게 되나요,2
마가린 어떻게 하나요,2
마가린 하는법,2
마가린 할래,2
마가린 해줘,2
마가린 확인,2
마가린 해야 합니다,2
마가린 가능할까요,2
마가린 몇시부터 가능한가요,2
마가린 다음주 주문,2
마가린 당일 주문,2
마가린 모레주문,2
마가린 내일 주문 하고 싶습니다.,2
마가린 내일 오후4시30분에 진료받으러 가겠습니다. 주문 부탁드립니다,2
마가린 내일주문 가능한가요?,2
마가린 내일주문하고싶어요,2
마가린 사랑니 발치 주문,2
마가린 여기서 치료주문이 되나요?,2
마가린 오늘 주문 가능한가요?,2
마가린 토요일주문,2
마가린 받고싶은데 주문 어떻게 하나요,2
마가린 하려고 하는데 주문 진행도와주세요,2
마가린 신청 어떻게 하나요,2
마가린 주문상담하고싶어요,2
마가린 1월17일 주문이요,2
마가린 통합주문,2
마가린 어떻게 주문해야되지요?,2
마가린 주문은 어떻게 해요?,2
마가린 사전주문가능한가요?,2
마가린 미리 주문할수있나요?,2
마가린 미리 주문가능할까요?,2
마가린 주문해주세요,2
마가린 주문하고싶어요,2
마가린 주문하고싶어요,2
마가린 주문 하는법 알려주세요,2
마가린 주문 잡고 싶은데요,2
마가린 주문 가능 여부,2
마가린 주문 가능한가요,2
마가린 주문 관련 문의드립니다,2
마가린 주문 하까 마까?,2
마가린 주문하까?,2
마가린 주문 관련 문의하고 싶어요,2
마가린 음식 주문하고싶어요,2
마가린 주문문의요,2
마가린 인터넷으로 주문할수 잇나요,2
마가린 최대한 빨리 주문할수 있는 방법이 있나요,2
마가린 주문빨리하고싶어요!,2
마가린 주문접수받아줘,2
마가린 주문가능한 수단 다 가르쳐줘,2
마가린 메뉴 주문해주세요,2
마가린 인터넷으로 주문할수 있나요,2
마가린 주문하게 전화번호 줘,2
마가린 주문하려고하는데 어디 전화하면되죠,2
마가린 주문하고싶어요,2
마가린 진료 주문 방법,2
마가린 주문하는데 오늘 가도 되나요,2
마가린 지금 음식 받을수 있나요,2
마가린 주문할수 있나요,2
마가린 주문하고 싶어요,2
마가린 주문 카톡으로 진행할께요,2
마가린 음식 주문 톡으로도 가능할지?,2
마가린 음식 카톡으로도 주문 되나요?,2
마가린 메뉴 카톡으로도 주문 되나요?,2
마가린 음식 주문 가능한가요,2
마가린 메뉴 주문 가능한가요,2
마가린 주문하고싶은데 진행을 어떻게 하면 되나요,2
마가린 방문이나 전화로 주문가능합니까?,2
마가린 주문 오케?,2
마가린 여기서 주문 가능,2
마가린 주문 변경 가능할까?,2
마가린 꼭 주문하고싶습니다,2
마가린 주문 오케이?,2
마가린 주문 하고 싶습니다,2
마가린 주문 가능,2
마가린 주문 해줘,2
마가린 메뉴 주문 해줘,2
마가린 음식 주문 해줘,2
마가린 주문 정보,2
마가린 주문 어디서 하죠?,2
마가린 온라인 주문 가능한가요?,2
마가린 주문ㄱㄱ,2
마가린 주문 하고 싶어요,2
마가린 주문하고파요,2
마가린 오전에 주문 원합니다,2
마가린 오후로 주문 가능함?,2
마가린 시키고 싶어요,2
마가린 시킬거야,2
마가린 메뉴 선택,2
마가린 음식 선택,2
마가린 선택,2
마가린 점심시간에 주문 가능합니까?,2
마가린 식사시간에 주문 해도 되요?,2
마가린 식사시간에 주문 가능?,2
마가린 점심시간에 주문 가능?,2
마가린 점심시간에 주문 할께요,2
마가린 저녁시간에 주문하고싶어요,2
마가린 평일 주문,2
마가린 주말주문하고싶어요,2
마가린 주말주문가능해요?,2
마가린 지금 주문 가능?,2
마가린 주문 콜?,2
마가린 당일 주문 콜?,2
마가린 담주 주문 콜?,2
마가린 담달 주문 콜?,2
마가린 내일 주문 콜?,2
마가린 내일 주문 가능?,2
마가린 내일 주문하고싶어요,2
마가린 담주 주문 할께요,2
마가린 담주 주문 할게요,2
마가린 지금 주문 할게요,2
마가린 주중 주문 원합니다,2
마가린 주문 바로 잡아주세요,2
마가린 방문 주문,2
마가린 바로 주문하고싶어,2
마가린 바로 주문할게,2
마가린 주문 가능할지,2
마가린 바로 주문 가능할지,2
마가린 주문 진행 할꼐요,2
마가린 주문 진행 할게요,2
마가린 지금바로 주문,2
마가린 주문 바로 할래요,2
마가린 오늘 주문하고싶어요,2
마가린 오늘주문가능한가요?,2
마가린 주문,2
마가린 주문할래,2
마가린 주문 할래,2
마른반찬 ﻿주문 하고싶어요,2
마른반찬 먹고싶어요,2
마른반찬 하고싶어요,2
마른반찬 원해요,2
마른반찬 어떻게 해야 되요?,2
마른반찬 어떻게 해야 돼,2
마른반찬 하고 싶은데,2
마른반찬 알려줘,2
마른반찬 가르쳐줘,2
마른반찬 하고 싶다,2
마른반찬 하고 싶은데,2
마른반찬 할게요,2
마른반찬 도와줘,2
마른반찬 할께요,2
마른반찬 도와주세요,2
마른반찬 할 수 있나요?,2
마른반찬 가능 한가요,2
마른반찬 문의드려요,2
마른반찬 당일 가능한가요,2
마른반찬 해주세요,2
마른반찬 하려구요,2
마른반찬 되었나요,2
마른반찬 되나요,2
마른반찬 할수 있을까요?,2
마른반찬 싶어요,2
마른반찬 언제 가능,2
마른반찬 언제가능할까요,2
마른반찬 한가요?,2
마른반찬 어떻게 하나요,2
마른반찬 어떻게 되나요,2
마른반찬 어떻게 하나요,2
마른반찬 하는법,2
마른반찬 할래,2
마른반찬 해줘,2
마른반찬 확인,2
마른반찬 해야 합니다,2
